"","y","m","ym_num","prov","n","n_pred","margin","n_extra","n_extra_normalized"
"53",1398,11,1398.875,"کرمانشاه",881,1088.50000000001,1236.69221751946,0,0
"54",1398,11,1398.875,"کهگيلويه و بويراحمد",225,284.099999999999,317.74718908517,0,0
"55",1398,11,1398.875,"گلستان",750,752.800000000001,878.987162580035,0,0
"56",1398,11,1398.875,"گيلان",1271,1663.50000000001,2005.96226069452,0,0
"57",1398,11,1398.875,"لرستان",680,836,986.701470906333,0,0
"58",1398,11,1398.875,"مازندران",1402,1704.60000000001,1863.52807597568,0,0
"59",1398,11,1398.875,"مرکزي",599,702.700000000004,828.488711735199,0,0
"60",1398,11,1398.875,"هرمزگان",581,742.200000000004,971.967418636031,0,0
"61",1398,11,1398.875,"همدان",852,982.400000000009,1113.94061476721,0,0
"62",1398,11,1398.875,"يزد",384,438.4,466.721958501016,0,0
"63",1399,12,1399.95833333333,"آذربايجان شرقي",2214,1552.60000000002,1723.5576945719,661.39999999998,0.0420069863448701
"64",1399,12,1399.95833333333,"آذربايجان غربي",1512,1137.4,1287.03912144445,374.599999999999,0.035649029311001
"65",1399,12,1399.95833333333,"اردبيل",657,433.400000000001,558.131177604738,223.599999999999,0.0464768239451255
"66",1399,12,1399.95833333333,"اصفهان",2260,1752.2,2011.7388217589,507.799999999996,0.0300580087605064
"67",1399,12,1399.95833333333,"البرز",1190,901.799999999981,985.765072103413,288.200000000019,0.0378215223097138
"68",1399,12,1399.95833333333,"ايلام",223,132.400000000001,150.900450444961,90.5999999999985,0.0486051502145915
"69",1399,12,1399.95833333333,"بوشهر",484,347,431.884234892784,137,0.0422578655151141
"70",1399,12,1399.95833333333,"تهران",5858,4407.00000000001,5151.24870395141,1450.99999999999,0.0343684123262035
"71",1399,12,1399.95833333333,"چهارمحال و بختياري",375,123,299.641256034162,252,0.0815797992877954
"72",1399,12,1399.95833333333,"خراسان جنوبي",350,239.600000000002,324.550181479107,110.399999999998,0.0406480117820316
"73",1399,12,1399.95833333333,"خراسان رضوي",2791,2509.79999999999,3019.23471940311,0,0
"74",1399,12,1399.95833333333,"خراسان شمالي",411,372.599999999997,435.823413384597,0,0
"75",1399,12,1399.95833333333,"خوزستان",2730,1635.00000000002,1962.68501135493,1094.99999999998,0.0696564885496169
"76",1399,12,1399.95833333333,"زنجان",506,321.800000000003,417.72497068021,184.199999999997,0.0500679532481645
"77",1399,12,1399.95833333333,"سمنان",368,245.600000000003,287.824795243241,122.399999999997,0.0499388004895948
"78",1399,12,1399.95833333333,"سيستان و بلوچستان",1220,1431.40000000001,1978.96028587423,0,0
"79",1399,12,1399.95833333333,"فارس",2173,1715.8,2150.37059265441,457.199999999997,0.0282868279403574
"80",1399,12,1399.95833333333,"قزوين",578,493.599999999994,616.775755190156,0,0
"81",1399,12,1399.95833333333,"قم",474,465.600000000002,584.967220514402,0,0
"82",1399,12,1399.95833333333,"کردستان",696,483.200000000012,580.873606124353,212.799999999988,0.0411128284389467
"83",1399,12,1399.95833333333,"کرمان",1396,1025.19999999999,1348.33382160748,370.80000000001,0.0367528991971464
"84",1399,12,1399.95833333333,"کرمانشاه",977,778.400000000001,883.496146456468,198.599999999999,0.0257888585897933
"85",1399,12,1399.95833333333,"کهگيلويه و بويراحمد",265,254.199999999996,338.339566594237,0,0
"86",1399,12,1399.95833333333,"گلستان",919,611.200000000012,793.683606569658,307.799999999988,0.0449736995908808
"87",1399,12,1399.95833333333,"گيلان",1708,1329.99999999999,1558.77529004096,378.000000000013,0.0292864337181384
"88",1399,12,1399.95833333333,"لرستان",756,651.999999999998,789.762597730054,0,0
"89",1399,12,1399.95833333333,"مازندران",1808,1221.40000000001,1500.78670929974,586.599999999991,0.0464965123652498
"90",1399,12,1399.95833333333,"مرکزي",691,579,668.122387759752,112,0.0207100591715976
"91",1399,12,1399.95833333333,"هرمزگان",589,471.400000000009,583.458913077014,117.599999999991,0.0242025108046905
"92",1399,12,1399.95833333333,"همدان",1024,779.599999999999,926.59841268984,244.400000000001,0.0333879781420767
"93",1399,12,1399.95833333333,"يزد",432,401.599999999994,473.662010333689,0,0
"94",1399,11,1399.875,"آذربايجان شرقي",1941,2243.60000000001,2599.40650172062,0,0
"95",1399,11,1399.875,"آذربايجان غربي",1304,1613.59999999999,1842.96986143198,0,0
"96",1399,11,1399.875,"اردبيل",604,630.999999999993,707.820136249115,0,0
"97",1399,11,1399.875,"اصفهان",1885,2585,2900.50150554313,0,0
"98",1399,11,1399.875,"البرز",939,1192.60000000002,1450.74388752529,0,0
"99",1399,11,1399.875,"ايلام",215,181.399999999998,253.540603453712,0,0
"100",1399,11,1399.875,"بوشهر",365,459.400000000005,529.966280899593,0,0
"101",1399,11,1399.875,"تهران",4846,6310,6949.97041598292,0,0
"102",1399,11,1399.875,"چهارمحال و بختياري",365,233.599999999991,403.148026627639,0,0
"103",1399,11,1399.875,"خراسان جنوبي",264,362.600000000002,468.585533604043,0,0
"104",1399,11,1399.875,"خراسان رضوي",2561,3339.40000000002,4110.35672165605,0,0
"105",1399,11,1399.875,"خراسان شمالي",412,443.600000000006,562.543684153472,0,0
"106",1399,11,1399.875,"خوزستان",1726,2188.2,2484.5896084548,0,0
"107",1399,11,1399.875,"زنجان",457,498.999999999992,635.07791885533,0,0
"108",1399,11,1399.875,"سمنان",289,360.800000000003,421.913010071507,0,0
"109",1399,11,1399.875,"سيستان و بلوچستان",1228,1578.80000000002,2044.52252110744,0,0
"110",1399,11,1399.875,"فارس",1903,2340.80000000005,2915.14345125546,0,0
"111",1399,11,1399.875,"قزوين",549,602.999999999993,695.282898379556,0,0
"112",1399,11,1399.875,"قم",495,613.400000000001,707.590586932375,0,0
"113",1399,11,1399.875,"کردستان",593,718.000000000011,873.133920640636,0,0
"114",1399,11,1399.875,"کرمان",1192,1471.8,1766.66901046623,0,0
"115",1399,11,1399.875,"کرمانشاه",871,1141.40000000001,1289.59221751946,0,0
"116",1399,11,1399.875,"کهگيلويه و بويراحمد",237,296.799999999999,330.447189085171,0,0
"117",1399,11,1399.875,"گلستان",828,748.000000000002,874.187162580036,0,0
"118",1399,11,1399.875,"گيلان",1537,1740.20000000001,2082.66226069451,0,0
"119",1399,11,1399.875,"لرستان",712,867.599999999999,1018.30147090633,0,0
"120",1399,11,1399.875,"مازندران",1913,1810.79999999999,1969.72807597566,0,0
"121",1399,11,1399.875,"مرکزي",622,712.800000000003,838.588711735198,0,0
"122",1399,11,1399.875,"هرمزگان",646,784.200000000004,1013.96741863603,0,0
"123",1399,11,1399.875,"همدان",871,1019.8,1151.34061476721,0,0
"124",1399,11,1399.875,"يزد",319,446.199999999999,474.521958501015,0,0
"125",1399,10,1399.79166666667,"آذربايجان شرقي",2478,1932.59999999997,2190.61821641114,545.40000000003,0.0386260623229483
"126",1399,10,1399.79166666667,"آذربايجان غربي",1708,1407.49999999998,1511.24487939169,300.500000000022,0.0311495801803692
"127",1399,10,1399.79166666667,"اردبيل",831,688.69999999999,718.958882993261,142.30000000001,0.0327502876869989
"128",1399,10,1399.79166666667,"اصفهان",2581,2204.09999999995,2696.23961433719,0,0
"129",1399,10,1399.79166666667,"البرز",1197,1123.29999999996,1337.15181785524,0,0
"130",1399,10,1399.79166666667,"ايلام",238,229.899999999996,296.72364850859,0,0
"131",1399,10,1399.79166666667,"بوشهر",424,356.899999999994,424.84409466612,0,0
"132",1399,10,1399.79166666667,"تهران",6408,5134.99999999991,6545.90290239964,0,0
"133",1399,10,1399.79166666667,"چهارمحال و بختياري",417,314.6,418.144193463468,0,0
"134",1399,10,1399.79166666667,"خراسان جنوبي",381,305.100000000002,397.951494333695,0,0
"135",1399,10,1399.79166666667,"خراسان رضوي",3303,2462.39999999999,2930.7613989218,840.600000000006,0.0435003104947219
"136",1399,10,1399.79166666667,"خراسان شمالي",428,394.600000000001,438.94410896613,0,0
"137",1399,10,1399.79166666667,"خوزستان",2069,1846.09999999997,2190.01917655167,0,0
"138",1399,10,1399.79166666667,"زنجان",593,411.299999999999,472.90844098011,181.700000000001,0.0543523781035001
"139",1399,10,1399.79166666667,"سمنان",393,356.999999999989,412.964274318527,0,0
"140",1399,10,1399.79166666667,"سيستان و بلوچستان",1544,1235.80000000001,1364.52295832524,308.199999999993,0.0346136567834674
"141",1399,10,1399.79166666667,"فارس",2570,1953.59999999996,2359.69161527908,616.400000000036,0.0431018809873461
"142",1399,10,1399.79166666667,"قزوين",678,545.799999999996,571.26762650896,132.200000000004,0.0336301195624534
"143",1399,10,1399.79166666667,"قم",490,599.099999999984,710.676879325411,0,0
"144",1399,10,1399.79166666667,"کردستان",830,596.100000000006,627.363397128281,233.899999999994,0.048790154359615
"145",1399,10,1399.79166666667,"کرمان",1488,1560.49999999994,1788.34863396559,0,0
"146",1399,10,1399.79166666667,"کرمانشاه",1042,989.599999999991,1273.04734960835,0,0
"147",1399,10,1399.79166666667,"کهگيلويه و بويراحمد",309,236.299999999995,286.145762106719,72.7000000000048,0.0420474262579554
"148",1399,10,1399.79166666667,"گلستان",1110,822.399999999991,861.660667340224,287.600000000009,0.0496204278812991
"149",1399,10,1399.79166666667,"گيلان",1762,1459.69999999997,1711.42127442865,302.300000000032,0.029244461642646
"150",1399,10,1399.79166666667,"لرستان",905,828.299999999988,891.257128269956,76.7000000000116,0.0146374045801549
"151",1399,10,1399.79166666667,"مازندران",2185,1400.69999999999,1527.33174957331,784.300000000014,0.0717303822937639
"152",1399,10,1399.79166666667,"مرکزي",708,691.899999999987,866.443404344009,0,0
"153",1399,10,1399.79166666667,"هرمزگان",648,670.099999999984,820.557302913472,0,0
"154",1399,10,1399.79166666667,"همدان",1018,994.499999999985,1027.63608305155,0,0
"155",1399,10,1399.79166666667,"يزد",473,413.899999999994,536.331205172531,0,0
"156",1399,9,1399.70833333333,"آذربايجان شرقي",3269,2186.59999999998,2709.95125234714,1082.40000000002,0.0710609243697494
"157",1399,9,1399.70833333333,"آذربايجان غربي",2417,1522.59999999996,1853.43651551783,894.400000000038,0.0847049910029395
"158",1399,9,1399.70833333333,"اردبيل",1018,636.899999999994,710.900900895414,381.100000000006,0.0820275505811463
"159",1399,9,1399.70833333333,"اصفهان",3169,2294.59999999996,2679.41094925514,874.400000000038,0.0535587406590737
"160",1399,9,1399.70833333333,"البرز",1469,1104.29999999997,1414.76867796927,364.700000000026,0.0529548424568065
"161",1399,9,1399.70833333333,"ايلام",409,220.499999999998,268.836321746693,188.500000000002,0.108457997698505
"162",1399,9,1399.70833333333,"بوشهر",457,450.499999999996,487.800580871257,0,0
"163",1399,9,1399.70833333333,"تهران",7370,5337.29999999993,6348.21133801794,2032.70000000007,0.0526879212026975
"164",1399,9,1399.70833333333,"چهارمحال و بختياري",555,314.9,387.146799237057,240.1,0.0899250936329589
"165",1399,9,1399.70833333333,"خراسان جنوبي",558,431.499999999996,565.09990019956,0,0
"166",1399,9,1399.70833333333,"خراسان رضوي",4133,3157.19999999995,3671.81882333752,975.800000000047,0.0456429206230435
"167",1399,9,1399.70833333333,"خراسان شمالي",601,511.799999999981,591.552951878478,89.2000000000189,0.0286356340288985
"168",1399,9,1399.70833333333,"خوزستان",1936,1925.89999999999,2377.35852522684,0,0
"169",1399,9,1399.70833333333,"زنجان",866,511.799999999988,631.879973351087,354.200000000012,0.101431844215353
"170",1399,9,1399.70833333333,"سمنان",496,283.099999999999,363.73001922361,212.900000000001,0.0909440410081166
"171",1399,9,1399.70833333333,"سيستان و بلوچستان",1450,1307.1,1618.68326869928,0,0
"172",1399,9,1399.70833333333,"فارس",3696,2020.69999999999,2358.03919625997,1675.30000000001,0.104693163354582
"173",1399,9,1399.70833333333,"قزوين",876,548.69999999999,665.626757701841,327.30000000001,0.0820095214232048
"174",1399,9,1399.70833333333,"قم",588,537.199999999999,664.256942614981,0,0
"175",1399,9,1399.70833333333,"کردستان",1158,678.799999999988,832.840687265835,479.200000000012,0.0925096525096548
"176",1399,9,1399.70833333333,"کرمان",1933,1367.29999999997,1644.2093714557,565.700000000026,0.0585307811691698
"177",1399,9,1399.70833333333,"کرمانشاه",1432,1113.39999999999,1284.61214910162,318.600000000009,0.0411627906976756
"178",1399,9,1399.70833333333,"کهگيلويه و بويراحمد",347,271.699999999999,302.94739989183,75.3000000000011,0.0394034536891685
"179",1399,9,1399.70833333333,"گلستان",1085,898.599999999969,1158.74149995721,0,0
"180",1399,9,1399.70833333333,"گيلان",1650,1587.79999999999,1927.26546216073,0,0
"181",1399,9,1399.70833333333,"لرستان",1059,804.499999999989,968.038782352476,254.500000000011,0.0441457068516931
"182",1399,9,1399.70833333333,"مازندران",1630,1553.99999999997,1942.37301657039,0,0
"183",1399,9,1399.70833333333,"مرکزي",921,657.199999999999,798.236165574648,263.800000000001,0.0515738025415447
"184",1399,9,1399.70833333333,"هرمزگان",586,634.599999999988,737.760716037314,0,0
"185",1399,9,1399.70833333333,"همدان",1206,949.899999999998,1144.63297957288,256.100000000002,0.0379970326409499
"186",1399,9,1399.70833333333,"يزد",899,460.399999999994,580.595396473127,438.600000000006,0.119346938775512
"187",1399,8,1399.625,"آذربايجان شرقي",4368,1667.4,1761.39007039753,2700.6,0.173504657886283
"188",1399,8,1399.625,"آذربايجان غربي",3450,1117.10000000001,1228.61502140968,2332.89999999999,0.212429429976324
"189",1399,8,1399.625,"اردبيل",969,545.7,579.251949769475,423.3,0.0983503717472118
"190",1399,8,1399.625,"اصفهان",4426,1884.8,2089.02340708156,2541.2,0.157242744879649
"191",1399,8,1399.625,"البرز",2036,899.399999999994,1005.68013298197,1136.60000000001,0.165685131195336
"192",1399,8,1399.625,"ايلام",544,210.299999999999,240.239939879699,333.700000000001,0.189387060158911
"193",1399,8,1399.625,"بوشهر",555,380.699999999997,401.875457492107,174.300000000003,0.0682458888018805
"194",1399,8,1399.625,"تهران",10358,4533.50000000001,5016.0519661135,5824.49999999999,0.147665044113173
"195",1399,8,1399.625,"چهارمحال و بختياري",710,218.799999999996,304.425541360803,491.200000000004,0.174060949681079
"196",1399,8,1399.625,"خراسان جنوبي",730,297.599999999999,320.097407258022,432.400000000001,0.165543644716692
"197",1399,8,1399.625,"خراسان رضوي",5080,2483.60000000001,2733.90008656279,2596.39999999999,0.127788168126784
"198",1399,8,1399.625,"خراسان شمالي",625,385.599999999993,453.760594676588,239.400000000007,0.0853171774768378
"199",1399,8,1399.625,"خوزستان",2511,1763.39999999999,1953.5984928086,747.600000000006,0.0589171723540079
"200",1399,8,1399.625,"زنجان",868,401.599999999999,420.963195328595,466.400000000001,0.13421582733813
"201",1399,8,1399.625,"سمنان",658,273.999999999997,316.658332519369,384.000000000003,0.158612143742256
"202",1399,8,1399.625,"سيستان و بلوچستان",1499,999.500000000029,1523.04216640118,0,0
"203",1399,8,1399.625,"فارس",3880,1644,1770.7817021498,2236,0.152461475521614
"204",1399,8,1399.625,"قزوين",1020,511.5,543.28049716414,508.5,0.125493583415597
"205",1399,8,1399.625,"قم",942,483.900000000001,578.36763114069,458.099999999999,0.117251087791144
"206",1399,8,1399.625,"کردستان",1700,526.100000000002,602.337348677234,1173.9,0.215078783437156
"207",1399,8,1399.625,"کرمان",2152,1038.50000000001,1228.41471770246,1113.49999999999,0.129176334106727
"208",1399,8,1399.625,"کرمانشاه",2246,882.200000000003,1019.9766308196,1363.8,0.174287539936102
"209",1399,8,1399.625,"کهگيلويه و بويراحمد",390,202.699999999997,237.146093150502,187.300000000003,0.10648095508812
"210",1399,8,1399.625,"گلستان",1045,741.799999999999,822.45068712251,303.200000000001,0.0570031960894906
"211",1399,8,1399.625,"گيلان",1747,1312.1,1403.55563587518,434.9,0.0443052159739201
"212",1399,8,1399.625,"لرستان",1377,664.900000000003,746.310073086815,712.099999999997,0.128537906137184
"213",1399,8,1399.625,"مازندران",1805,1319.2,1395.24209360611,485.8,0.0495309951060359
"214",1399,8,1399.625,"مرکزي",1597,604.399999999996,700.444434161135,992.600000000004,0.184463854302175
"215",1399,8,1399.625,"هرمزگان",700,560,629.982855043214,140,0.0365153886280647
"216",1399,8,1399.625,"همدان",1698,845.900000000003,912.700199600502,852.099999999997,0.123492753623188
"217",1399,8,1399.625,"يزد",1400,423.299999999999,430.98548415304,976.700000000001,0.255814562598219
"218",1399,7,1399.54166666667,"آذربايجان شرقي",2758,2201.70000000001,2596.04046203758,556.299999999988,0.0336988126968735
"219",1399,7,1399.54166666667,"آذربايجان غربي",1738,1320.39999999999,1560.59325552562,417.600000000006,0.0385488784270291
"220",1399,7,1399.54166666667,"اردبيل",705,660.400000000001,792.003444737085,0,0
"221",1399,7,1399.54166666667,"اصفهان",3283,2248.5,2655.2016924807,1034.5,0.058377066756955
"222",1399,7,1399.54166666667,"البرز",1567,1038.10000000002,1288.56915977823,528.89999999998,0.0663613550815533
"223",1399,7,1399.54166666667,"ايلام",257,231.199999999999,276.43125762862,0,0
"224",1399,7,1399.54166666667,"بوشهر",457,400.500000000007,460.262864723848,0,0
"225",1399,7,1399.54166666667,"تهران",7396,5517.10000000003,6366.34586153446,1878.89999999997,0.04432831595338
"226",1399,7,1399.54166666667,"چهارمحال و بختياري",483,329.399999999998,448.128822673069,153.600000000002,0.0488239033693586
"227",1399,7,1399.54166666667,"خراسان جنوبي",325,367.700000000001,415.537223999728,0,0
"228",1399,7,1399.54166666667,"خراسان رضوي",2983,3001.80000000005,3580.4162804485,0,0
"229",1399,7,1399.54166666667,"خراسان شمالي",454,417.100000000002,508.931004205191,0,0
"230",1399,7,1399.54166666667,"خوزستان",2133,1937.10000000001,2365.01572378995,0,0
"231",1399,7,1399.54166666667,"زنجان",608,471.100000000002,543.516388568705,136.899999999998,0.0364774846789229
"232",1399,7,1399.54166666667,"سمنان",369,312.100000000002,387.063991355853,0,0
"233",1399,7,1399.54166666667,"سيستان و بلوچستان",1248,1280.60000000001,1710.00765402277,0,0
"234",1399,7,1399.54166666667,"فارس",2124,1919.7,2303.29058035011,0,0
"235",1399,7,1399.54166666667,"قزوين",711,583.5,671.034374200464,127.5,0.0291162365836949
"236",1399,7,1399.54166666667,"قم",967,539.400000000001,609.279896966153,427.599999999999,0.0942680776014106
"237",1399,7,1399.54166666667,"کردستان",841,672.800000000003,789.508183089279,168.199999999997,0.0318983500853399
"238",1399,7,1399.54166666667,"کرمان",1331,1233.70000000001,1482.82941750559,0,0
"239",1399,7,1399.54166666667,"کرمانشاه",1194,1027.20000000001,1287.9036631887,0,0
"240",1399,7,1399.54166666667,"کهگيلويه و بويراحمد",313,270.200000000001,353.152195068406,0,0
"241",1399,7,1399.54166666667,"گلستان",791,831.800000000003,981.211289176335,0,0
"242",1399,7,1399.54166666667,"گيلان",1449,1489.90000000001,1770.37269623501,0,0
"243",1399,7,1399.54166666667,"لرستان",1010,797.599999999999,958.32502397988,212.400000000001,0.0335174372731579
"244",1399,7,1399.54166666667,"مازندران",1493,1662.8,2027.46313221932,0,0
"245",1399,7,1399.54166666667,"مرکزي",995,709.200000000001,838.280853214824,285.799999999999,0.0497996166579542
"246",1399,7,1399.54166666667,"هرمزگان",609,641.400000000009,850.492005267228,0,0
"247",1399,7,1399.54166666667,"همدان",1238,1040.40000000001,1232.34304710861,197.599999999991,0.0261617900172105
"248",1399,7,1399.54166666667,"يزد",471,401.200000000001,468.260171985067,69.7999999999993,0.0219911783238813
"249",1399,6,1399.45833333333,"آذربايجان شرقي",2252,1787.7,2009.64263523112,464.299999999997,0.0269253073532821
"250",1399,6,1399.45833333333,"آذربايجان غربي",1292,1158.3,1270.50398091572,133.699999999995,0.0118297646434255
"251",1399,6,1399.45833333333,"اردبيل",694,575.600000000009,700.33759123323,0,0
"252",1399,6,1399.45833333333,"اصفهان",2564,1853.1,2008.2029765457,710.899999999996,0.037552163118694
"253",1399,6,1399.45833333333,"البرز",1062,881.500000000007,951.952821093276,180.499999999993,0.0219613091616976
"254",1399,6,1399.45833333333,"ايلام",231,208.199999999999,233.749951076274,0,0
"255",1399,6,1399.45833333333,"بوشهر",511,338.699999999999,394.46498303894,172.300000000001,0.0500581057524696
"256",1399,6,1399.45833333333,"تهران",5913,4431.09999999999,4875.59806898717,1481.90000000001,0.0325799714191494
"257",1399,6,1399.45833333333,"چهارمحال و بختياري",458,49.3000000000466,577.335226097763,0,0
"258",1399,6,1399.45833333333,"خراسان جنوبي",276,293.500000000007,398.016027479049,0,0
"259",1399,6,1399.45833333333,"خراسان رضوي",2711,2368.09999999998,2723.93273223991,0,0
"260",1399,6,1399.45833333333,"خراسان شمالي",472,418.000000000011,483.625198412403,0,0
"261",1399,6,1399.45833333333,"خوزستان",1783,1614.49999999999,1758.86204487329,168.500000000006,0.0101597829363887
"262",1399,6,1399.45833333333,"زنجان",514,402.499999999997,452.035172689041,111.500000000003,0.0297571390445697
"263",1399,6,1399.45833333333,"سمنان",319,295.300000000003,318.882479372053,23.6999999999971,0.00943095901313056
"264",1399,6,1399.45833333333,"سيستان و بلوچستان",1075,963.999999999978,1271.77307657859,0,0
"265",1399,6,1399.45833333333,"فارس",2035,1742.2,1942.58895511813,292.799999999997,0.0175213930943688
"266",1399,6,1399.45833333333,"قزوين",657,445.9,519.630138568521,211.1,0.0437060041407868
"267",1399,6,1399.45833333333,"قم",589,495.399999999998,540.109432263597,93.6000000000022,0.018897637795276
"268",1399,6,1399.45833333333,"کردستان",654,559.700000000003,669.2560739226,0,0
"269",1399,6,1399.45833333333,"کرمان",1312,1051.00000000001,1236.92184738038,260.999999999995,0.0255331637644291
"270",1399,6,1399.45833333333,"کرمانشاه",909,883.700000000002,959.716664839584,0,0
"271",1399,6,1399.45833333333,"کهگيلويه و بويراحمد",278,244.300000000001,283.258097147235,0,0
"272",1399,6,1399.45833333333,"گلستان",785,698.2,749.508218964736,86.8000000000002,0.0118822724161533
"273",1399,6,1399.45833333333,"گيلان",1432,1409.40000000002,1573.974603144,0,0
"274",1399,6,1399.45833333333,"لرستان",884,758.400000000001,830.329595207166,125.599999999999,0.0183330900598451
"275",1399,6,1399.45833333333,"مازندران",1636,1334.10000000001,1491.41539445755,301.899999999993,0.0231785028790782
"276",1399,6,1399.45833333333,"مرکزي",784,653.599999999992,795.141984348573,0,0
"277",1399,6,1399.45833333333,"هرمزگان",658,466.299999999996,495.003077651468,191.700000000004,0.0397470454074237
"278",1399,6,1399.45833333333,"همدان",911,850.099999999999,931.758639061236,0,0
"279",1399,6,1399.45833333333,"يزد",479,395.300000000001,442.429608527974,83.6999999999987,0.0235974062588099
"280",1399,5,1399.375,"آذربايجان شرقي",2972,1873.8,2313.46714682814,1098.2,0.0650592417061612
"281",1399,5,1399.375,"آذربايجان غربي",1886,1189.5,1291.73306705758,696.5,0.0625224416517056
"282",1399,5,1399.375,"اردبيل",1085,516.700000000001,583.172049263833,568.299999999999,0.111540726202159
"283",1399,5,1399.375,"اصفهان",3194,2089.80000000002,2191.3112473243,1104.19999999998,0.0608073131780375
"284",1399,5,1399.375,"البرز",1642,970.900000000001,1074.06782444154,671.099999999999,0.0752354260089684
"285",1399,5,1399.375,"ايلام",330,175.099999999999,188.816170505403,154.900000000001,0.0860555555555564
"286",1399,5,1399.375,"بوشهر",631,311.200000000001,363.128155497123,319.799999999999,0.0954057279236275
"287",1399,5,1399.375,"تهران",8016,4918.70000000001,5569.43117849592,3097.29999999999,0.0677390429533722
"288",1399,5,1399.375,"چهارمحال و بختياري",535,164,508.228606210084,371,0.106242840778923
"289",1399,5,1399.375,"خراسان جنوبي",400,342.900000000001,357.556056768451,57.0999999999985,0.0209849320102898
"290",1399,5,1399.375,"خراسان رضوي",4685,2577.10000000001,2830.12200167838,2107.89999999999,0.0859630520778106
"291",1399,5,1399.375,"خراسان شمالي",619,463,518.799641575909,156,0.0444571102878313
"292",1399,5,1399.375,"خوزستان",2645,1595,1834.15406470864,1050,0.0718439958946288
"293",1399,5,1399.375,"زنجان",745,428.2,488.735389098719,316.8,0.0821789883268483
"294",1399,5,1399.375,"سمنان",458,279.599999999999,306.758792314827,178.400000000001,0.0721682847896446
"295",1399,5,1399.375,"سيستان و بلوچستان",1424,1081.6,1302.24874046019,342.399999999998,0.0363520543582119
"296",1399,5,1399.375,"فارس",2710,1704.9,1926.87026827933,1005.1,0.0628462452322892
"297",1399,5,1399.375,"قزوين",761,534.6,628.476514634918,226.4,0.0491212844434801
"298",1399,5,1399.375,"قم",817,474.6,553.129824483017,342.4,0.0708169596690796
"299",1399,5,1399.375,"کردستان",981,587.200000000001,690.068200463831,393.799999999999,0.0726970647960124
"300",1399,5,1399.375,"کرمان",1855,1092.5,1296.18832399854,762.499999999996,0.0764564323673916
"301",1399,5,1399.375,"کرمانشاه",1276,859.700000000001,949.967011323813,416.299999999999,0.0517335653038399
"302",1399,5,1399.375,"کهگيلويه و بويراحمد",327,204.4,217.92528496311,122.6,0.0646283605693199
"303",1399,5,1399.375,"گلستان",1289,659.300000000003,783.559406082601,629.699999999997,0.0847510094212647
"304",1399,5,1399.375,"گيلان",1610,1173.3,1391.87081232406,436.700000000004,0.0366635882797418
"305",1399,5,1399.375,"لرستان",1133,759.1,934.891922453792,373.9,0.0559479275774353
"306",1399,5,1399.375,"مازندران",2468,1355.5,1518.60119558115,1112.5,0.0823403152986456
"307",1399,5,1399.375,"مرکزي",1033,656,790.557051097295,377,0.0643344709897611
"308",1399,5,1399.375,"هرمزگان",913,469.900000000001,582.058815970927,443.099999999999,0.0892986698911726
"309",1399,5,1399.375,"همدان",1426,863.2,876.803921003397,562.8,0.0715575333757152
"310",1399,5,1399.375,"يزد",577,353.7,398.066654144751,223.3,0.0630434782608696
"311",1399,4,1399.29166666667,"آذربايجان شرقي",2684,1830.19999999999,2268.67979809032,853.80000000001,0.0537488196411716
"312",1399,4,1399.29166666667,"آذربايجان غربي",2132,1223.59999999999,1389.54456905846,908.400000000005,0.0820373882416694
"313",1399,4,1399.29166666667,"اردبيل",800,548.999999999996,625.122707956736,251.000000000004,0.0542585386943371
"314",1399,4,1399.29166666667,"اصفهان",2579,2091.50000000001,2116.17657458673,487.499999999985,0.0293480223947978
"315",1399,4,1399.29166666667,"البرز",1387,844.899999999994,903.627619850738,542.100000000006,0.0691983660965032
"316",1399,4,1399.29166666667,"ايلام",309,183.199999999998,235.128155497121,125.800000000002,0.0743938497930228
"317",1399,4,1399.29166666667,"بوشهر",566,303.399999999999,327.981836112597,262.600000000001,0.0883877482329186
"318",1399,4,1399.29166666667,"تهران",6244,4447.59999999998,5012.15906097885,1796.40000000002,0.044754478188296
"319",1399,4,1399.29166666667,"چهارمحال و بختياري",444,262.899999999994,444.129504588321,0,0
"320",1399,4,1399.29166666667,"خراسان جنوبي",414,318.699999999997,360.542562063048,95.3000000000029,0.038028731045492
"321",1399,4,1399.29166666667,"خراسان رضوي",3861,2287.69999999998,2634.03529033773,1573.30000000002,0.0744722143330501
"322",1399,4,1399.29166666667,"خراسان شمالي",512,392.899999999998,468.317946582141,119.100000000002,0.0390619875368981
"323",1399,4,1399.29166666667,"خوزستان",4008,1529.80000000001,1712.28068390929,2478.19999999999,0.163372667941195
"324",1399,4,1399.29166666667,"زنجان",658,426.599999999997,545.009459081609,231.400000000003,0.0618882054025149
"325",1399,4,1399.29166666667,"سمنان",305,280.799999999998,315.648242423399,0,0
"326",1399,4,1399.29166666667,"سيستان و بلوچستان",1484,1084.39999999999,1256.04148682646,399.600000000006,0.0444493882091219
"327",1399,4,1399.29166666667,"فارس",2467,1678.2,1848.73015373632,788.8,0.0528899021054043
"328",1399,4,1399.29166666667,"قزوين",770,478.699999999996,578.859206599623,291.300000000004,0.0688652482269514
"329",1399,4,1399.29166666667,"قم",632,496.800000000001,591.491076665123,135.199999999999,0.0328314715881493
"330",1399,4,1399.29166666667,"کردستان",1406,574.199999999998,638.640153113824,831.800000000002,0.15066111211737
